label_id,from_id,to_id,raw_mode,normalized_mode,mode_combo,raw_cost_yuan_for_two,calibrated_cost_yuan_for_two,cost_delta,time_hours,cost_calibration_note,source,is_gateway_label
Q2L003203,P035,P029,rail,rail,local_transfer -> rail -> local_transfer,307.0,307.0,0.0,12.95,raw_cost_kept,rail_12306_model_options,False
Q2L002744,P035,P029,charter_car,charter_car,amap_selfdrive,451.67,451.67,0.0,11.797,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003349,P035,P029,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.833,raw_cost_kept,air_public_schedule_seed,False
Q2L003204,P035,P030,rail,rail,local_transfer -> rail -> local_transfer,307.0,307.0,0.0,12.95,raw_cost_kept,rail_12306_model_options,False
Q2L002746,P035,P030,charter_car,charter_car,amap_selfdrive,466.49,466.49,0.0,9.754,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003350,P035,P030,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.833,raw_cost_kept,air_public_schedule_seed,False
Q2L003205,P035,P031,rail,rail,local_transfer -> rail -> local_transfer,307.0,307.0,0.0,12.95,raw_cost_kept,rail_12306_model_options,False
Q2L002748,P035,P031,charter_car,charter_car,amap_selfdrive,496.41,496.41,0.0,10.713,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003351,P035,P031,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.833,raw_cost_kept,air_public_schedule_seed,False
Q2L003193,P035,P032,rail,rail,local_transfer -> rail -> local_transfer,266.0,266.0,0.0,5.1,raw_cost_kept,rail_12306_model_options,False
Q2L003315,P035,P032,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.583,raw_cost_kept,air_public_schedule_seed,False
Q2L003339,P035,P032,air,air,airport_transfer -> air -> airport_transfer,2188.0,2188.0,0.0,2.5,raw_cost_kept,air_public_schedule_seed,False
Q2L002752,P035,P033,charter_car,charter_car,amap_selfdrive,347.43,347.43,0.0,8.53,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003194,P035,P034,rail,rail,local_transfer -> rail -> local_transfer,266.0,266.0,0.0,5.1,raw_cost_kept,rail_12306_model_options,False
Q2L003316,P035,P034,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.583,raw_cost_kept,air_public_schedule_seed,False
Q2L003340,P035,P034,air,air,airport_transfer -> air -> airport_transfer,2188.0,2188.0,0.0,2.5,raw_cost_kept,air_public_schedule_seed,False
Q2L002755,P035,P035,same_spot,same_spot,same_spot,0.0,0.0,0.0,0.0,raw_cost_kept,zero_self_loop,False
Q2L002757,P035,P036,rental_car,taxi_transfer,amap_selfdrive,38.52,38.52,0.0,1.279,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002756,P035,P036,scenic_shuttle,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.0,70.0,70.0,1.8,scenic_shuttle_cost_floor_applied:0.00->70.00,enhanced_od_matrix_with_amap,False
Q2L002759,P035,P037,charter_car,charter_car,amap_selfdrive,827.53,827.53,0.0,18.075,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003409,P035,P037,air,air,airport_transfer -> air -> airport_transfer,860.0,860.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L003433,P035,P037,air,air,airport_transfer -> air -> airport_transfer,2252.0,2252.0,0.0,2.5,raw_cost_kept,air_public_schedule_seed,False
Q2L002761,P035,P038,charter_car,charter_car,amap_selfdrive,689.6,689.6,0.0,16.354,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003410,P035,P038,air,air,airport_transfer -> air -> airport_transfer,860.0,860.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L003434,P035,P038,air,air,airport_transfer -> air -> airport_transfer,2252.0,2252.0,0.0,2.5,raw_cost_kept,air_public_schedule_seed,False
Q2L002763,P035,P039,charter_car,charter_car,amap_selfdrive,827.41,827.41,0.0,18.086,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003411,P035,P039,air,air,airport_transfer -> air -> airport_transfer,860.0,860.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L003435,P035,P039,air,air,airport_transfer -> air -> airport_transfer,2252.0,2252.0,0.0,2.5,raw_cost_kept,air_public_schedule_seed,False
Q2L003256,P035,P040,air,air,airport_transfer -> air -> airport_transfer,873.28,873.28,0.0,4.583,raw_cost_kept,air_public_schedule_seed,False
Q2L003280,P035,P040,air,air,airport_transfer -> air -> airport_transfer,2440.0,2440.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L002766,P036,P001,self_drive,rental_car,scenic_shuttle -> self_drive -> scenic_shuttle,52.25,52.25,0.0,1.95,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002767,P036,P001,rental_car,taxi_transfer,amap_selfdrive,61.25,61.25,0.0,1.304,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002768,P036,P002,self_drive,rental_car,scenic_shuttle -> self_drive -> scenic_shuttle,55.0,55.0,0.0,2.8,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002769,P036,P002,rental_car,rental_car,amap_selfdrive,149.71,149.71,0.0,3.142,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003182,P036,P003,rail,rail,local_transfer -> rail -> local_transfer,99.0,99.0,0.0,2.433,raw_cost_kept,rail_12306_model_options,False
Q2L003183,P036,P004,rail,rail,local_transfer -> rail -> local_transfer,99.0,99.0,0.0,2.433,raw_cost_kept,rail_12306_model_options,False
Q2L003184,P036,P005,rail,rail,local_transfer -> rail -> local_transfer,99.0,99.0,0.0,2.433,raw_cost_kept,rail_12306_model_options,False
Q2L003185,P036,P006,rail,rail,local_transfer -> rail -> local_transfer,99.0,99.0,0.0,2.433,raw_cost_kept,rail_12306_model_options,False
Q2L002779,P036,P007,charter_car,charter_car,amap_selfdrive,820.06,820.06,0.0,15.968,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002778,P036,P007,air,charter_car,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1078.5,1078.5,0.0,16.05,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002781,P036,P008,charter_car,charter_car,amap_selfdrive,379.26,379.26,0.0,7.199,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002780,P036,P008,air,charter_car,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1602.5,1602.5,0.0,6.7,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002783,P036,P009,charter_car,charter_car,amap_selfdrive,346.91,346.91,0.0,9.352,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002782,P036,P009,air,charter_car,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1657.5,1657.5,0.0,11.05,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002785,P036,P010,charter_car,charter_car,amap_selfdrive,468.43,468.43,0.0,12.303,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002784,P036,P010,air,charter_car,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1583.25,1583.25,0.0,8.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L003186,P036,P011,rail,rail,local_transfer -> rail -> local_transfer,99.0,99.0,0.0,2.433,raw_cost_kept,rail_12306_model_options,False
Q2L003187,P036,P012,rail,rail,local_transfer -> rail -> local_transfer,99.0,99.0,0.0,2.433,raw_cost_kept,rail_12306_model_options,False
Q2L003188,P036,P013,rail,rail,local_transfer -> rail -> local_transfer,99.0,99.0,0.0,2.433,raw_cost_kept,rail_12306_model_options,False
Q2L002793,P036,P014,charter_car,charter_car,amap_selfdrive,413.19,413.19,0.0,8.19,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002792,P036,P014,air,charter_car,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1544.75,1544.75,0.0,6.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002795,P036,P015,charter_car,charter_car,amap_selfdrive,489.61,489.61,0.0,14.204,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002794,P036,P015,air,charter_car,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1619.0,1619.0,0.0,11.05,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002797,P036,P016,charter_car,charter_car,amap_selfdrive,527.56,527.56,0.0,13.62,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002796,P036,P016,air,charter_car,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1699.0,1699.0,0.0,9.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002799,P036,P017,charter_car,charter_car,amap_selfdrive,405.88,405.88,0.0,7.803,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002798,P036,P017,air,charter_car,scenic_shuttle -> transfer -> air -> transfer -> self_drive -> scenic_shuttle,1602.5,1602.5,0.0,6.7,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002800,P036,P018,self_drive,charter_car,scenic_shuttle -> self_drive -> scenic_shuttle,341.0,341.0,0.0,7.95,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L003517,P036,P018,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.833,raw_cost_kept,air_public_schedule_seed,False
Q2L002802,P036,P019,self_drive,charter_car,scenic_shuttle -> self_drive -> scenic_shuttle,341.0,341.0,0.0,7.95,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L003518,P036,P019,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.833,raw_cost_kept,air_public_schedule_seed,False
Q2L002805,P036,P020,charter_car,charter_car,amap_selfdrive,418.29,418.29,0.0,9.355,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003519,P036,P020,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.833,raw_cost_kept,air_public_schedule_seed,False
Q2L002804,P036,P020,self_drive,charter_car,scenic_shuttle -> self_drive -> scenic_shuttle,674.0,674.0,0.0,8.95,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002807,P036,P021,charter_car,rental_car,amap_selfdrive,237.17,237.17,0.0,5.188,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002806,P036,P021,self_drive,charter_car,scenic_shuttle -> self_drive -> scenic_shuttle,363.5,363.5,0.0,6.95,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L003520,P036,P021,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.833,raw_cost_kept,air_public_schedule_seed,False
Q2L002808,P036,P022,self_drive,charter_car,scenic_shuttle -> self_drive -> scenic_shuttle,341.0,341.0,0.0,7.95,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L003521,P036,P022,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.833,raw_cost_kept,air_public_schedule_seed,False
Q2L002809,P036,P022,charter_car,charter_car,amap_selfdrive,352.66,352.66,0.0,7.115,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002811,P036,P023,charter_car,rental_car,amap_selfdrive,315.68,315.68,0.0,5.891,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003522,P036,P023,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.833,raw_cost_kept,air_public_schedule_seed,False
Q2L002813,P036,P024,charter_car,charter_car,amap_selfdrive,819.13,819.13,0.0,15.924,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003257,P036,P024,air,air,airport_transfer -> air -> airport_transfer,873.28,873.28,0.0,4.583,raw_cost_kept,air_public_schedule_seed,False
Q2L003281,P036,P024,air,air,airport_transfer -> air -> airport_transfer,2440.0,2440.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L002815,P036,P025,charter_car,charter_car,amap_selfdrive,819.1,819.1,0.0,15.899,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003258,P036,P025,air,air,airport_transfer -> air -> airport_transfer,873.28,873.28,0.0,4.583,raw_cost_kept,air_public_schedule_seed,False
Q2L003282,P036,P025,air,air,airport_transfer -> air -> airport_transfer,2440.0,2440.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L002817,P036,P026,charter_car,charter_car,amap_selfdrive,819.11,819.11,0.0,15.905,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003259,P036,P026,air,air,airport_transfer -> air -> airport_transfer,873.28,873.28,0.0,4.583,raw_cost_kept,air_public_schedule_seed,False
Q2L003283,P036,P026,air,air,airport_transfer -> air -> airport_transfer,2440.0,2440.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L003260,P036,P027,air,air,airport_transfer -> air -> airport_transfer,873.28,873.28,0.0,4.583,raw_cost_kept,air_public_schedule_seed,False
Q2L003284,P036,P027,air,air,airport_transfer -> air -> airport_transfer,2440.0,2440.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L003261,P036,P028,air,air,airport_transfer -> air -> airport_transfer,873.28,873.28,0.0,4.583,raw_cost_kept,air_public_schedule_seed,False
Q2L003285,P036,P028,air,air,airport_transfer -> air -> airport_transfer,2440.0,2440.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L003206,P036,P029,rail,rail,local_transfer -> rail -> local_transfer,307.0,307.0,0.0,12.95,raw_cost_kept,rail_12306_model_options,False
Q2L002823,P036,P029,charter_car,charter_car,amap_selfdrive,418.32,418.32,0.0,11.136,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003352,P036,P029,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.833,raw_cost_kept,air_public_schedule_seed,False
Q2L003207,P036,P030,rail,rail,local_transfer -> rail -> local_transfer,307.0,307.0,0.0,12.95,raw_cost_kept,rail_12306_model_options,False
Q2L002825,P036,P030,charter_car,charter_car,amap_selfdrive,433.15,433.15,0.0,9.007,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003353,P036,P030,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.833,raw_cost_kept,air_public_schedule_seed,False
Q2L003208,P036,P031,rail,rail,local_transfer -> rail -> local_transfer,307.0,307.0,0.0,12.95,raw_cost_kept,rail_12306_model_options,False
Q2L002827,P036,P031,charter_car,charter_car,amap_selfdrive,463.06,463.06,0.0,9.99,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003354,P036,P031,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.833,raw_cost_kept,air_public_schedule_seed,False
Q2L003195,P036,P032,rail,rail,local_transfer -> rail -> local_transfer,266.0,266.0,0.0,5.1,raw_cost_kept,rail_12306_model_options,False
Q2L003317,P036,P032,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.583,raw_cost_kept,air_public_schedule_seed,False
Q2L003341,P036,P032,air,air,airport_transfer -> air -> airport_transfer,2188.0,2188.0,0.0,2.5,raw_cost_kept,air_public_schedule_seed,False
Q2L002831,P036,P033,charter_car,charter_car,amap_selfdrive,314.08,314.08,0.0,7.888,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003196,P036,P034,rail,rail,local_transfer -> rail -> local_transfer,266.0,266.0,0.0,5.1,raw_cost_kept,rail_12306_model_options,False
Q2L003318,P036,P034,air,air,airport_transfer -> air -> airport_transfer,760.0,760.0,0.0,3.583,raw_cost_kept,air_public_schedule_seed,False
Q2L003342,P036,P034,air,air,airport_transfer -> air -> airport_transfer,2188.0,2188.0,0.0,2.5,raw_cost_kept,air_public_schedule_seed,False
Q2L002835,P036,P035,rental_car,taxi_transfer,amap_selfdrive,38.39,38.39,0.0,1.334,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002834,P036,P035,scenic_shuttle,scenic_shuttle,scenic_shuttle -> scenic_shuttle,0.0,70.0,70.0,1.8,scenic_shuttle_cost_floor_applied:0.00->70.00,enhanced_od_matrix_with_amap,False
Q2L002836,P036,P036,same_spot,same_spot,same_spot,0.0,0.0,0.0,0.0,raw_cost_kept,zero_self_loop,False
Q2L002838,P036,P037,charter_car,charter_car,amap_selfdrive,794.18,794.18,0.0,17.306,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003412,P036,P037,air,air,airport_transfer -> air -> airport_transfer,860.0,860.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L003436,P036,P037,air,air,airport_transfer -> air -> airport_transfer,2252.0,2252.0,0.0,2.5,raw_cost_kept,air_public_schedule_seed,False
Q2L002840,P036,P038,charter_car,charter_car,amap_selfdrive,656.26,656.26,0.0,15.609,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003413,P036,P038,air,air,airport_transfer -> air -> airport_transfer,860.0,860.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L003437,P036,P038,air,air,airport_transfer -> air -> airport_transfer,2252.0,2252.0,0.0,2.5,raw_cost_kept,air_public_schedule_seed,False
Q2L002842,P036,P039,charter_car,charter_car,amap_selfdrive,794.07,794.07,0.0,17.32,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L003414,P036,P039,air,air,airport_transfer -> air -> airport_transfer,860.0,860.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L003438,P036,P039,air,air,airport_transfer -> air -> airport_transfer,2252.0,2252.0,0.0,2.5,raw_cost_kept,air_public_schedule_seed,False
Q2L003262,P036,P040,air,air,airport_transfer -> air -> airport_transfer,873.28,873.28,0.0,4.583,raw_cost_kept,air_public_schedule_seed,False
Q2L003286,P036,P040,air,air,airport_transfer -> air -> airport_transfer,2440.0,2440.0,0.0,4.5,raw_cost_kept,air_public_schedule_seed,False
Q2L002846,P037,P001,charter_car,charter_car,amap_selfdrive,732.61,732.61,0.0,15.943,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002845,P037,P001,air,charter_car,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,1822.25,1822.25,0.0,9.7,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002848,P037,P002,charter_car,charter_car,amap_selfdrive,729.68,729.68,0.0,15.89,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002847,P037,P002,air,charter_car,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,1825.0,1825.0,0.0,10.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002850,P037,P003,charter_car,charter_car,amap_selfdrive,733.57,733.57,0.0,17.059,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002849,P037,P003,air,charter_car,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,1869.0,1869.0,0.0,11.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002852,P037,P004,charter_car,charter_car,amap_selfdrive,723.62,723.62,0.0,16.911,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002851,P037,P004,air,charter_car,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,1869.0,1869.0,0.0,10.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002854,P037,P005,charter_car,charter_car,amap_selfdrive,716.37,716.37,0.0,16.573,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002853,P037,P005,air,charter_car,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,1869.0,1869.0,0.0,10.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002856,P037,P006,charter_car,charter_car,amap_selfdrive,719.0,719.0,0.0,16.652,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002855,P037,P006,air,charter_car,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,1869.0,1869.0,0.0,10.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002858,P037,P007,charter_car,rental_car,amap_selfdrive,272.52,272.52,0.0,5.617,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002857,P037,P007,self_drive,charter_car,scenic_shuttle -> self_drive -> scenic_shuttle,451.0,451.0,0.0,15.8,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002860,P037,P008,charter_car,charter_car,amap_selfdrive,762.69,762.69,0.0,18.872,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002859,P037,P008,air,charter_car,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> self_drive -> scenic_shuttle,3252.5,3252.5,0.0,12.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002862,P037,P009,charter_car,charter_car,amap_selfdrive,549.01,549.01,0.0,14.542,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002861,P037,P009,air,charter_car,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> self_drive -> scenic_shuttle,3307.5,3307.5,0.0,17.2,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002864,P037,P010,charter_car,charter_car,amap_selfdrive,696.62,696.62,0.0,18.556,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002863,P037,P010,air,charter_car,scenic_shuttle -> transfer -> air -> air -> air -> transfer -> self_drive -> scenic_shuttle,3233.25,3233.25,0.0,14.7,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002866,P037,P011,charter_car,charter_car,amap_selfdrive,738.27,738.27,0.0,17.338,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002865,P037,P011,air,charter_car,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,1869.0,1869.0,0.0,11.55,raw_cost_kept,enhanced_od_matrix_with_amap,False
Q2L002868,P037,P012,charter_car,charter_car,amap_selfdrive,718.41,718.41,0.0,16.663,raw_cost_kept,amap_driving_od_matrix_clean,False
Q2L002867,P037,P012,air,charter_car,scenic_shuttle -> transfer -> air -> air -> transfer -> self_drive -> scenic_shuttle,1869.0,1869.0,0.0,10.85,raw_cost_kept,enhanced_od_matrix_with_amap,False
